Date,Close,High,Low,Open,Volume
2016-03-14,35.429161071777344,35.52972502065249,35.22029884760896,35.29765686632319,3880600
2016-03-15,35.483306884765625,35.70764069165759,35.20482394530063,35.27444468016688,3683800
2016-03-16,35.61481475830078,35.71537574890683,35.25897675098753,35.42142415203404,2901500
2016-03-17,35.66897201538086,35.947455023972864,35.48331569268381,35.6457660816339,3563000
2016-03-18,36.07122039794922,36.094426328785595,35.59160952068105,35.68443914584011,9478200
2016-03-21,35.854618072509766,36.117629421311435,35.800468937542355,35.90103288144178,3504800
2016-03-22,35.846893310546875,36.086698794316725,35.70765179750727,35.77727255402707,3959300
2016-03-23,35.854618072509766,36.040274357331285,35.65349313561745,35.71537659662026,2954700
2016-03-24,35.76953887939453,35.90877744407054,35.66123762767949,35.76953887939453,4348000
2016-03-28,35.76953887939453,35.94745793799388,35.692180842455215,35.78500753587502,2512700
2016-03-29,35.939720153808594,36.03254979683129,35.607087976912254,35.77727270487987,3694500
2016-03-30,36.31352233886719,36.43033437212914,35.90077816996722,35.96308029762342,2940100
2016-03-31,36.391387939453125,36.52377844229535,36.227849351290565,36.305724020683726,3243900
2016-04-01,36.66395568847656,36.718468551888336,36.14997216934576,36.26678714564426,4026500
2016-04-04,36.593875885009766,36.718477169297486,36.37582140945953,36.640599509912064,2334600
2016-04-05,36.3680305480957,36.71847254436727,36.23564002918041,36.53935543570625,3600300
2016-04-06,36.58607864379883,36.66395628617682,36.23563667991863,36.4381155793731,3200400
2016-04-07,36.414764404296875,36.734055430499374,36.266801284598436,36.44591547288478,3181700
2016-04-08,36.554931640625,36.64059557137639,36.4303303697308,36.47705696033936,2207000
2016-04-11,36.37580871582031,36.78855273971023,36.36802243796333,36.60164939313564,2355400
2016-04-12,36.5627326965332,36.60167004924819,36.32131635653296,36.32131635653296,2286700
2016-04-13,36.67953109741211,36.69510662684463,36.39139122973179,36.617231950410535,2874000
2016-04-14,36.29793167114258,36.68731089444044,36.2667806203041,36.63279804083695,2914600
2016-04-15,36.46147537231445,36.46147537231445,36.07209609412167,36.3212985945068,3374900
2016-04-18,36.50822067260742,36.53936877307883,36.24344250885774,36.46928331897093,2550800
2016-04-19,36.58607864379883,36.765192765175755,36.4069645224219,36.60165417227443,2564600
2016-04-20,36.4069709777832,36.62502247364793,36.375819915308576,36.57829885066482,3017900
2016-04-21,35.49582290649414,36.375818096946745,35.48803365590044,36.352456286623,4886200
2016-04-22,35.64377975463867,35.65156603314165,35.19209836253386,35.56590211596811,3085300
2016-04-25,36.05652618408203,36.103252774207256,35.59705844540074,35.643785035525966,3219200
2016-04-26,36.05652618408203,36.37581712311624,35.994227034643664,36.12661458390557,2061900
2016-04-27,36.14219284057617,36.35245805590956,35.88520400232125,36.149979120820156,2384800
2016-04-28,36.025386810302734,36.30574050054105,35.94751210556078,35.986449457931755,3242000
2016-04-29,35.87741470336914,36.064318106991806,35.69051427047529,35.83068810978127,5061000
2016-05-02,37.855464935302734,37.8866159996128,36.43812418721379,36.4926370643919,7711700
2016-05-03,37.77758026123047,38.15138702209712,37.63740643931604,37.75421845269947,4571800
2016-05-04,37.78537368774414,38.07351358414628,37.62183506849391,37.74643634564582,3847100
2016-05-05,38.05792999267578,38.08129476956925,37.497225849611,37.536163183462584,3152000
2016-05-06,38.44731140136719,38.540764572659015,37.97226817818283,38.08908315693346,4107700
2016-05-09,38.719886779785156,39.17156531909517,38.50183230530166,38.50183230530166,3833500
2016-05-10,39.07032775878906,39.12484360812316,38.73546420624216,38.76661230063854,2574400
2016-05-11,39.10926818847656,39.24165575954837,38.922364767913265,39.070327871592774,2683000
2016-05-12,39.0781135559082,39.46749292336784,38.94572302619294,39.18713930348029,3612300
2016-05-13,39.054752349853516,39.327316723008565,38.891210755231626,39.06253863020272,3394100
2016-05-16,39.101470947265625,39.32731166783795,38.94571862374235,39.02359627086823,2310700
2016-05-17,38.39280319213867,39.18713742006648,38.283777449806585,38.945721154382085,4348500
2016-05-18,37.925567626953125,38.33830898694347,37.73087785779087,38.22149690788419,4497800
2016-05-19,38.21369934082031,38.23706115740421,37.82431988719816,37.86325723841448,3488700
2016-05-20,37.80873107910156,38.40837558365077,37.730856404008286,38.26041251268217,4101500
2016-05-23,37.68414306640625,37.93334567919946,37.58290357660605,37.808744372802856,3467300
2016-05-24,37.93333435058594,38.06572487012985,37.69970734220511,37.80873308140092,3683600
2016-05-25,37.83988952636719,38.01900369063982,37.808738461955684,37.96449081328419,3948400
2016-05-26,38.034576416015625,38.151391413573684,37.86324854512481,37.933336949513894,3471200
2016-05-27,37.89440155029297,38.104666774241664,37.70749813876226,38.02679208569575,3323000
2016-05-31,37.46608352661133,38.06572811401745,37.45829427558865,37.909975771581124,7958300
2016-06-01,38.01121139526367,38.03457320451118,37.47386601674268,37.52837888547256,3972300
2016-06-02,37.97227096557617,38.026786804862354,37.76979502103755,37.89439628784483,3043300
2016-06-03,38.081302642822266,38.089088922911124,37.83988636986493,37.97227392647689,4232800
2016-06-06,37.987850189208984,38.268203809469085,37.87103816125316,38.159178061752115,3147700
2016-06-07,37.909976959228516,38.14360399483768,37.839888551472875,37.87882589561958,2005700
2016-06-08,37.909976959228516,37.948914303375226,37.76201386317946,37.948914303375226,2475300
2016-06-09,38.15917205810547,38.21368492338735,37.87881848195387,37.92554506822192,2396600
2016-06-10,37.987850189208984,38.14360253054557,37.77758497401391,38.05793859427401,2423600
2016-06-13,37.71528625488281,38.166964782166374,37.64519784900946,38.003426158704855,3221800
2016-06-14,37.74642562866211,37.86323762179177,37.54394675407267,37.660761717930264,2857600
2016-06-15,37.89440155029297,38.042364646821774,37.72307367061723,37.86325048658303,3035300
2016-06-16,38.751033782958984,38.782184845684775,37.79316088460726,37.87103854142174,4898400
2016-06-17,38.78218460083008,38.976874285543815,38.33829235734107,38.743247258033094,6269800
2016-06-20,38.89901351928711,39.24945567131724,38.84450062571908,39.0781277368292,3922300
