Date,Close,High,Low,Open,Volume
2016-03-14,21.74909782409668,21.82621004679275,21.620578947533275,21.675659320115713,13811035
2016-03-15,21.811519622802734,21.818862575425396,21.554480410693493,21.554480410693493,17049806
2016-03-16,21.998790740966797,22.138326277944174,21.5287789751632,21.5287789751632,19647525
2016-03-17,22.30722999572754,22.450436219411113,21.925344241577772,22.006127162907166,22493640
2016-03-18,21.943708419799805,22.362311975765888,21.85558104073403,22.343952354226577,39860986
2016-03-21,21.97307777404785,22.05386068665074,21.892294861444963,21.925341873111243,13113857
2016-03-22,21.98409652709961,22.14199163956665,21.774793286500195,21.774793286500195,16574138
2016-03-23,21.756439208984375,21.92167880886892,21.66463959733702,21.705032562355196,18021630
2016-03-24,22.035507202148438,22.097930515131825,21.550806602446798,21.576510671227343,21087975
2016-03-28,22.06488037109375,22.160352186023246,21.82987455118597,21.873938235830938,15881441
2016-03-29,22.30722999572754,22.358638124535048,21.914329068031098,21.96206497412434,16914724
2016-03-30,22.325593948364258,22.49083204581198,22.222779165387813,22.369657640296506,17078402
2016-03-31,22.428415298461914,22.534902328949098,22.270520117561563,22.299894922429,18857731
2016-04-01,22.71849822998047,22.762561928269896,22.175046449276405,22.248486444624334,22735849
2016-04-04,22.657630920410156,22.797787876063204,22.54329128463377,22.68713685777458,15686180
2016-04-05,22.54698944091797,22.657640506018964,22.425272518672145,22.44002699486525,15344954
2016-04-06,22.941633224487305,22.963763426480092,22.49534056742132,22.517470769414107,23262094
2016-04-07,22.646564483642578,22.98220614733632,22.50640603033694,22.882619482811585,20825706
2016-04-08,22.720335006713867,22.856806369004943,22.60230823604811,22.731400860927625,12205626
2016-04-11,22.661319732666016,22.90475199112015,22.661319732666016,22.838361375178113,15304621
2016-04-12,22.764598846435547,22.89000286384335,22.594932909700606,22.642881946141586,16128772
2016-04-13,22.84943199157715,23.011719196863737,22.76828688766461,22.93426421275318,16716049
2016-04-14,22.808860778808594,22.97852673797526,22.74616026308417,22.92688907632418,14557081
2016-04-15,22.8568058013916,23.026468717034415,22.646568087972618,22.915819185258975,17708572
2016-04-18,23.044910430908203,23.11130104677066,22.69820438182725,22.753529144411498,18400842
2016-04-19,22.971141815185547,23.2035097136068,22.88262099698105,23.030155193565587,20028017
2016-04-20,22.668699264526367,23.08917320808649,22.613372995002337,23.08917320808649,28653431
2016-04-21,22.476905822753906,22.63181728384568,22.270356707541822,22.591243983454486,30372582
2016-04-22,22.53592300415039,22.68345725340066,22.347816948951504,22.454779392253155,23449459
2016-04-25,22.49903106689453,22.535914239545242,22.30723496606563,22.506406800663374,26029892
2016-04-26,22.517475128173828,22.705581130890277,22.454773127268346,22.50640927440104,18759994
2016-04-27,22.609682083129883,23.159250099403128,22.30723644430658,22.941636664059367,36430368
2016-04-28,22.554353713989258,22.867865155971103,22.3146101116704,22.395753684411606,30009802
